controller,family,condition,scenario,IAE,IAE,ISE,ISE,SSE,SSE,ControlEnergy,ControlEnergy,MeanAbsVoltage,MeanAbsVoltage,SaturationFraction,SaturationFraction
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
SAC,RL,saturation,step_load_disturbance,28.517745020124767,0.0,1898.9442789255693,0.0,18.426330494000013,0.0,287.7119999999777,0.0,23.976,0.0,0.998003992015968,0.0
SAC,RL,saturation,step_nominal,26.940787110977674,0.0,1805.0384239789296,0.0,7.922247162385119,0.0,287.7119999999777,0.0,23.976,0.0,0.998003992015968,0.0
TD3,RL,combined_stress,ramp,11.287858782896858,5.913659050225203,436.69094330140933,531.8484649148519,45.79400693923474,19.10572368024743,143.89516184271935,53.36964477167753,15.832736675262472,3.6346918502807894,0.14790419161676643,0.20268290181526574
TD3,RL,combined_stress,sine,35.61820978805214,1.69888484046857,2990.2814985110367,196.83808818440193,41.29760828470616,9.3657561433458,133.48058123848017,39.62437417103192,15.458162586212051,2.4679435885380263,0.1265469061876247,0.17679718885510534
TD3,RL,combined_stress,step_load_disturbance,37.64548133345067,2.026135124789194,2933.7621186554607,271.15327216448395,53.021798095472334,8.428685435443292,116.25261738995646,49.66178409020636,14.475103515815675,3.1306196461092695,0.06546906187624749,0.18704771049639063
TD3,RL,combined_stress,step_nominal,35.899846735538404,1.6789712578427944,2729.9770227230233,222.1237901308542,40.51975624951705,5.9253926693429815,128.48430947929145,32.35688447655289,15.27111033878318,2.111597133277513,0.08143712574850297,0.14273837518427285
TD3,RL,friction,ramp,8.500815434567064,4.764374051375169,239.22182667210754,236.03118951899373,27.663031412737716,18.512053495545672,142.597870414521,31.68329310131615,16.000728489160558,1.9383857477347108,0.06746506986027942,0.1054879676104299
TD3,RL,friction,sine,20.414725138008457,1.812414540238298,1361.583433964221,82.90633166230613,18.551746256080925,9.025422581863491,153.8225527649691,22.899900419499694,16.093539511871516,1.3932435099327738,0.1676646706586826,0.14821917997324058
TD3,RL,friction,step_load_disturbance,16.598268973148908,1.435550756464656,974.956524515097,77.04525931406506,11.984642403605278,9.063186103072043,143.680216733278,25.37256598196501,15.709177461719662,1.8968501357844219,0.10998003992015966,0.13339430852377682
TD3,RL,friction,step_nominal,16.973020458425612,2.1883154816501036,996.0569445745289,118.9686324529696,24.722426946550275,15.412245959321963,151.04821645762422,28.15844239842409,16.33012204713834,1.9263044487680039,0.1173652694610778,0.16747393812869238
TD3,RL,j_plus_50,ramp,3.685769667287384,1.6277107083704074,46.73321519188222,41.44453915338634,12.645024678884813,11.456030789008109,174.1188916303519,25.678063886457483,18.26318548059462,1.4089231749383098,0.09261477045908181,0.16833184749387245
TD3,RL,j_plus_50,sine,24.33634304394259,1.005154016829018,1927.3501145975074,139.12495495546972,7.382247194921453,5.432317366883147,166.6971560905938,26.02082299958338,17.83097663555147,1.4919777395113405,0.059281437125748494,0.10005312865862505
TD3,RL,j_plus_50,step_load_disturbance,23.74484312844975,1.8875284533411216,1555.2273523057968,143.14866485152243,8.052895296924385,5.106623483917645,178.9413628764114,28.635315058288395,18.53288137035367,1.6335964476754692,0.1239520958083832,0.1270998997288522
TD3,RL,j_plus_50,step_nominal,23.2674022729017,1.428978381184737,1530.3158007622462,131.56338879293114,7.417425394455806,5.894178194925372,167.5576617940588,20.803295360365546,18.007834556293474,1.2520181440232834,0.02974051896207583,0.03773634204798654
TD3,RL,nominal,ramp,8.981959131917312,4.845295886468596,262.5521182846699,250.60540368962964,27.88830916902599,18.327452044098457,139.8116310553975,31.8102306311018,15.775009333181407,1.9563450803201468,0.06766467065868259,0.10411796191523369
TD3,RL,nominal,sine,20.377305683827736,1.9637884446758234,1342.8971371624189,91.59156517041937,19.718767298459817,9.59103958521209,154.10398155175,23.9369722800389,16.102185473823727,1.5085685056501597,0.1800399201596806,0.15123717941755
TD3,RL,nominal,step_load_disturbance,15.724688873729184,1.3666388564555072,923.1181422081684,59.117972903957856,11.257302741463052,10.015039185577555,144.65894034962452,24.34666542718162,15.50732160453814,2.0119734643396825,0.14890219560878243,0.14474751174833841
TD3,RL,nominal,step_nominal,16.221442158313376,2.107512111757244,946.8684963932658,108.50009499472105,22.264357838696547,12.757045354383692,145.82359160708964,30.02751680077147,15.827776211261915,2.014925453677666,0.15429141716566863,0.17401570081098902
TD3,RL,ra_plus_50,ramp,3.2650329235303746,1.039128094884233,30.353931811871586,16.21946174239506,8.658487516429933,3.5449893472872684,167.9322329554487,24.40431859409885,17.609565640830958,1.4543066860124696,0.11497005988023952,0.16875733051960687
TD3,RL,ra_plus_50,sine,25.252872281073383,2.2258011665448203,2026.0206475505179,232.56518526416866,7.339213499528578,6.203097341711664,161.30828605641784,31.424680404788486,17.152676895236965,1.729331013580781,0.12395209580838322,0.14790061498101717
TD3,RL,ra_plus_50,step_load_disturbance,24.620552825765323,4.156796211270941,1606.2973235298227,316.92459332906134,12.17718085495767,11.063667960801494,172.49241637181143,49.28970599116853,17.96090840897561,2.782776801071614,0.17285429141716563,0.17814661679559823
TD3,RL,ra_plus_50,step_nominal,23.259549745888144,3.004284741038904,1519.4563651546684,244.09234582126234,7.723577847583454,5.838602419925076,163.71709759643943,34.949347834345545,17.64390071554186,1.9563361347103707,0.10598802395209579,0.17117493141744244
TD3,RL,saturation,ramp,4.001650550579714,1.386800000520553,45.95986731369405,28.15743136798569,15.299503675310763,4.37593535461313,194.3502884240163,44.87333574170614,19.41107693500515,2.2964115371391354,0.22295409181636722,0.34718052068097993
TD3,RL,saturation,sine,30.28528500826449,0.9461169088275945,2455.9583785197765,84.36714379746562,20.808649005619447,4.204596041663334,151.08552741062306,24.067718064107737,17.028494886207522,1.444717552845471,0.04630738522954087,0.04666657370545703
TD3,RL,saturation,step_load_disturbance,31.630584527095586,0.9663761680360887,2204.3090354259,102.23503467620591,29.196673845652015,3.374393576634002,162.09823808986408,24.363312994260173,17.69508764019007,1.3748627025920888,0.05968063872255486,0.11091153026879474
TD3,RL,saturation,step_nominal,30.369613775912086,0.999376481872123,2101.472862602728,96.81397308046262,21.60319357680092,4.093072363769687,141.55758051624983,27.968158351364142,16.554328397846202,1.6128982343873743,0.02415169660678642,0.07289271279433794
