scenario,IAE,IAE,ISE,ISE,ControlEnergy,ControlEnergy,MeanAbsVoltage,MeanAbsVoltage,SaturationFraction,SaturationFraction
,mean,std,mean,std,mean,std,mean,std,mean,std
ramp,1.56256646816538,1.9227420648052427,15.38403439246727,27.44750767863646,164.04364257486637,86.44313448424487,17.37472685487738,4.768920899979228,0.3118429807052562,0.44442245229370886
sine,21.41052769396786,5.3756255670133415,1696.2078466570222,468.7748027198944,220.04171979007774,51.52343713457021,19.609253258602052,3.335183256344438,0.7024284763805722,0.21690145841737446
step_load_disturbance,20.114508387729625,7.4296228241315685,1342.3615696739253,520.4802585254661,218.77015092943827,56.48794907203127,19.256986111140403,3.8892590630260737,0.7438456420492349,0.20662123975993266
step_nominal,19.472194331628806,6.763649364506869,1302.5628488811044,472.0006256435806,212.56236846880063,59.27195412164834,18.459873810188153,4.353692099508856,0.7289753825681969,0.2113089332012504
