seed,condition,scenario,IAE,ISE,SSE,ControlEnergy,MeanAbsVoltage,MaxAbsVoltage,NearSaturationFraction,SaturationFraction,RiseTime,SettlingTime,Overshoot,dt
1,friction,ramp,0.1584769860453319,0.0521345190286623,0.2576251166703116,74.3890846258351,12.148501734733545,13.622217178344728,0.0,0.0,,,,0.001
1,friction,sine,15.807912951197302,1195.9488270896004,0.5909468063856878,165.655406450816,16.04847407186802,24.0,0.497005988023952,0.497005988023952,,,,0.001
1,saturation,step_nominal,26.940787110977677,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,0.4339999999999619,,0.0,0.001
1,saturation,step_load_disturbance,28.517745020124764,1898.9442789255693,18.426330494000013,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
1,saturation,ramp,2.5974031315347306,16.228167991572104,9.26360947914415,273.6578617184874,23.217842697620327,24.0,0.9241516966067864,0.9041916167664672,,,,0.001
1,saturation,sine,26.94078711097768,2198.194417903253,7.922247162375385,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.001
1,combined_stress,step_nominal,29.81582340925516,2045.102257016664,19.95497979276737,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
1,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
1,combined_stress,ramp,5.371472322960724,74.37107523949823,21.05658863822002,279.1505658847097,23.496720450878108,24.0,0.9540918163672656,0.9441117764471058,,,,0.001
1,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.001
2,nominal,step_nominal,12.289485924892071,811.3222844357646,0.3541558699651261,142.50899481703703,13.237496486425748,24.0,0.4830339321357285,0.4810379241516966,0.1949999999999921,0.2399999999999899,0.4700439062189473,0.001
2,nominal,step_load_disturbance,12.313910081550407,811.770953229125,0.3159346440499178,148.4563471617442,14.321107399463967,24.0,0.4910179640718562,0.4910179640718562,0.1969999999999919,0.2439999999999894,0.4038440698533918,0.001
2,nominal,ramp,0.5503748334918714,0.6458012877732149,0.6191424215565604,69.028565636941,11.670971631646111,13.246135711669922,0.0,0.0,,,,0.001
2,nominal,sine,15.552053227207136,1171.351537064922,0.8966884611881767,163.22314022945358,15.888466243662204,24.0,0.4910179640718562,0.4910179640718562,,,,0.001
2,ra_plus_50,step_nominal,16.857420909358094,1108.7323508051504,0.3393848395453034,198.377287497436,17.419231178283905,24.0,0.6766467065868264,0.6766467065868264,0.2739999999999826,0.3359999999999793,0.4199435696228732,0.001
2,ra_plus_50,step_load_disturbance,17.23929587036968,1119.420583122859,0.2503609638103938,213.1593894948769,19.00857559967057,24.0,0.718562874251497,0.716566866267465,0.2889999999999809,0.3559999999999771,0.2781900534508565,0.001
2,ra_plus_50,ramp,0.6642592229811066,0.990694206823054,0.6913537288676537,142.68028093675204,16.775429692268315,19.00948905944824,0.0,0.0,,,,0.001
2,ra_plus_50,sine,19.585512778326585,1545.6667896756303,1.3384450672448196,204.8922110837325,18.660327071111823,24.0,0.6487025948103793,0.6067864271457086,,,,0.001
2,j_plus_50,step_nominal,18.32081729243576,1216.1241970372828,0.3484069697713892,211.7591282569265,18.417921520710173,24.0,0.7245508982035929,0.7245508982035929,0.2929999999999799,0.3599999999999766,0.3912363571538719,0.001
2,j_plus_50,step_load_disturbance,18.664761468719387,1226.800815990546,0.3061970296765253,222.33869452236937,19.502835542678977,24.0,0.7564870259481038,0.7544910179640718,0.3059999999999785,0.374999999999975,0.3183199362633075,0.001
2,j_plus_50,ramp,0.7795944798446861,1.2501248876935374,1.1053350625351186,141.4332650804872,16.70309166705602,18.426082611083984,0.0,0.0,,,,0.001
2,j_plus_50,sine,20.745859963746856,1666.0758195720764,1.5643454625804196,210.02225779103037,18.938427466988728,24.0,0.6746506986027944,0.6207584830339321,,,,0.001
2,friction,step_nominal,12.545293338455616,828.9979352212606,0.3320369935012905,146.25452015169475,13.688142114878035,24.0,0.4930139720558882,0.4930139720558882,0.1999999999999916,0.2449999999999893,0.4314831630448594,0.001
2,friction,step_load_disturbance,12.579172221557757,829.6213451108542,0.2793978137300001,152.85408379707567,14.77016341304809,24.0,0.5029940119760479,0.5029940119760479,0.2029999999999913,0.2499999999999888,0.3685205728451848,0.001
2,friction,ramp,0.5707755337568116,0.6910816804055873,0.6642890121740237,74.31733294733527,12.108794827848628,13.699959754943848,0.0,0.0,,,,0.001
2,friction,sine,15.81502128441989,1195.9551459290312,0.9431847098487935,165.2968537907871,16.005922613978644,24.0,0.497005988023952,0.497005988023952,,,,0.001
2,saturation,step_nominal,26.940787110977677,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,0.4339999999999619,,0.0,0.001
2,saturation,step_load_disturbance,28.517745020124764,1898.9442789255693,18.426330494000013,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
2,saturation,ramp,2.7995003005791563,18.36283783527576,9.653349315464126,275.91487328193847,23.29592398880417,24.0,0.942115768463074,0.9221556886227544,,,,0.001
2,saturation,sine,26.94078711097768,2198.194417903253,7.922247162375385,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.001
2,combined_stress,step_nominal,29.81582340925516,2045.102257016664,19.95497979276737,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
2,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.001
2,combined_stress,ramp,5.547365245162213,78.1603395556776,21.39653671595468,279.49599777316,23.473179909467657,24.0,0.9600798403193612,0.9520958083832336,,,,0.001
2,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.001
3,nominal,step_nominal,12.28062217752535,811.3238774235987,0.026674755571093556,142.5693125663251,13.203787797689788,24.0,0.48303393213572854,0.48303393213572854,0.19499999999999218,0.2399999999999899,0.5603796447063871,0.0010000000000000002
3,nominal,step_load_disturbance,12.250331531093847,811.7433168336391,0.1470920472001893,147.97620928312057,14.266613491058663,24.0,0.49101796407185627,0.48902195608782434,0.19699999999999196,0.24399999999998945,0.06613009209651466,0.0010000000000000002
3,nominal,ramp,0.4711731531806443,0.48969661870038816,0.6421194340972534,69.0921753706775,11.681300488769963,13.652679443359375,0.0,0.0,,,,0.0010000000000000002
3,nominal,sine,15.558867089099365,1171.3749643573685,0.8071877531069589,163.50059997177925,15.939967471156065,24.0,0.49101796407185627,0.49101796407185627,,,,0.0010000000000000002
